"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes","relevance_score","matched_keywords","relevance"
"doi:10.1109/ICCD63220.2024.00096","","5bf9ad50688cd6dff79ef2820e37c55d7bea814b","FloatMax: An Efficient Accelerator for Transformer-Based Models Exploiting Tensor-Wise Adaptive Floating-Point Quantization","Seoho Chung","2024","ICCD","The rapid growth of the Transformer model size results in significant computational resources and memory requirements. To mitigate this complexity, quantization to reduce the bit width to represent numbers is being actively studied. However, prior quantization methods that use integers of 8 bits or less suffer from accuracy loss due to lower resolution because tensors of the Transformer model often have a non-uniform distribution containing outliers. In this paper, we propose a novel quantization method that utilizes tensor-wise adaptive floating-point quantization. Two key strategies address the issue of accuracy degradation. First, we leverage the characteristics of the floating-point data type, which provides higher precision for normal values and lower precision for outlier values. Second, since the degree of non-uniformity and outliers in each tensor vary from layer to layer, we adaptively assign different bit widths to the exponent and the mantissa of the floating-point representation for each tensor, quantizing them with different levels of precision. This approach allows high accuracy across the tensor distribution while efficiently managing outliers. We design the FloatMax processing element and decoders to efficiently carry out these floating-point computations. In addition, FloatMax is integrated into a systolic array to accelerate the linear layer and attention mechanism. Evaluation results show that FloatMax achieves 0.75×, 0.85×, and 0.79× area reduction and 1.70×, 1.84×, and 1.89× average performance improvement over Olive, ANT, and AdaFloat, respectively, without accuracy loss.","dblp","Computer Science","0","https://doi.org/10.1109/ICCD63220.2024.00096","10.1109/ICCD63220.2024.00096","2024-11-18","2026-04-08","skip","","11","tensor, accelerator, systolic array, quantization, transformer, accelerate","High"
"doi:10.1109/ICCD65941.2025.00100","","e463e90fdf51cf67a07bce8aa6bfd401129bdc7e","BNRV: A Lightweight SIMD Extension for Efficient BitNet Inference on RISC-V CPUs","Zijun Jiang","2025","ICCD","AI models utilizing extremely low-bitwidth weights have shown promise in efficient storage and computation while maintaining satisfactory results through proper training processes. By converting floating-point multiplication into simpler addition and shifting operations, these models are well-suited for deployment on resource-constrained devices. However, traditional CPU architectures often fail to fully exploit the advantages of multiplication-free operations due to a lack of hardware support. In this paper, we propose BNRV, a lightweight SIMD extension designed for the RISC-V Instruction Set Architecture (ISA) that specifically targets multiplication-free operations involving 8-bit data and low-bitwidth weights (ranging from 1 to 2 bits). We have also developed an accompanying library with optimized kernels for deploying various AI models using BNRV. Our proposed extension significantly accelerates low-bitwidth quantized multiplication (up to $10.95 \times$ times faster) and lowbitwidth transformer model inference (up to $3.11 \times$ faster), with minimal power overhead (less than 2%) and area overhead (less than 4%) compared to processors without BNRV support.","dblp","Computer Science","0","https://doi.org/10.1109/ICCD65941.2025.00100","10.1109/ICCD65941.2025.00100","2025-11-10","2026-04-08","keep","","11","RISC-V, CPU, transformer, AI, inference","High"
"doi:10.1145/3524059.3532392","","034e5940f26c8c427349812a9004a06f95e906b7","Toward accelerated stencil computation by adapting tensor core unit on GPU","Xiaoyan Liu","2022","ICS","The Tensor Core Unit (TCU) has been increasingly adopted on modern high performance processors, specialized in boosting the performance of general matrix multiplication (GEMM). Due to its highly optimized hardware design, TCU can significantly accelerate GEMM-based operations widely used in scientific as well as deep learning applications. However, there is few work exploiting TCU to accelerate non-GEMM operations such as stencil computation that is also important in the field of high performance computing. To the best of our knowledge, there is no previous work that adapts stencil computation to TCU efficiently by considering its unique characteristics. In this paper, we propose a new method called TCstencil to adapt TCU for accelerating stencil computation. Specifically, we re-design the stencil computation as a series of reduction and summation operations in order to leverage the computing power of TCU. In addition, we propose corresponding optimizations for better exploiting TCU and memory hierarchy on GPU. We evaluate our method with different stencils and input mesh sizes on NVIDIA A100 and V100 GPUs. The experiment results demonstrate our method can achieve superior performance compared to the state-of-the-art stencil optimization frameworks.","dblp","Computer Science","35","https://doi.org/10.1145/3524059.3532392","10.1145/3524059.3532392","2022-06-28","2026-04-08","skip","","11","tensor, GEMM, accelerate, matrix, deep learning","High"
"doi:10.1109/TC.2021.3122905","2201.12861","aef9922f481d824db0d44b7bcd0458bbcac17e23","Neural-PIM: Efficient Processing-In-Memory With Neural Approximation of Peripherals","Weidong Cao","2022","IEEE-TC","Processing-in-memory (PIM) architectures have demonstrated great potential in accelerating numerous deep learning tasks. Particularly, resistive random-access memory (RRAM) devices provide a promising hardware substrate to build PIM accelerators due to their abilities to realize efficient in-situ vector-matrix multiplications (VMMs). However, existing PIM accelerators suffer from frequent and energy-intensive analog-to-digital (A/D) conversions, severely limiting their performance. This paper presents a new PIM architecture to efficiently accelerate deep learning tasks by minimizing the required A/D conversions with analog accumulation and neural approximated peripheral circuits. We first characterize the different dataflows employed by existing PIM accelerators, based on which a new dataflow is proposed to remarkably reduce the required A/D conversions for VMMs by extending shift and add (S+A) operations into the analog domain before the final quantizations. We then leverage a neural approximation method to design both analog accumulation circuits (S+A) and quantization circuits (ADCs) with RRAM crossbar arrays in a highly-efficient manner. Finally, we apply them to build a RRAM-based PIM accelerator (i.e., <italic>Neural-PIM</italic>) upon the proposed analog dataflow and evaluate its system-level performance. Evaluations on different benchmarks demonstrate that Neural-PIM can improve energy efficiency by <inline-formula><tex-math notation=""LaTeX"">$5.36\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>5</mml:mn><mml:mo>.</mml:mo><mml:mn>36</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""cao-ieq1-3122905.gif""/></alternatives></inline-formula> (<inline-formula><tex-math notation=""LaTeX"">$1.73\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>73</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""cao-ieq2-3122905.gif""/></alternatives></inline-formula>) and speed up throughput by <inline-formula><tex-math notation=""LaTeX"">$3.43\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>3</mml:mn><mml:mo>.</mml:mo><mml:mn>43</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""cao-ieq3-3122905.gif""/></alternatives></inline-formula> (<inline-formula><tex-math notation=""LaTeX"">$1.59\times$</tex-math><alternatives><mml:math><mml:mrow><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>59</mml:mn><mml:mo>×</mml:mo></mml:mrow></mml:math><inline-graphic xlink:href=""cao-ieq4-3122905.gif""/></alternatives></inline-formula>) without losing accuracy, compared to the state-of-the-art RRAM-based PIM accelerators, i.e., ISAAC [1] (CASCADE [2]).","dblp","Computer Science","24","https://doi.org/10.1109/TC.2021.3122905","10.1109/TC.2021.3122905","2022-01-30","2026-04-08","skip","","11","accelerator, dataflow, quantization, accelerate, matrix, vector, neural, deep learning","High"
"doi:10.1109/TCAD.2021.3103825","","cbd2e9ec6e9857661751c1728f923422f80e37d2","A Tensor Processing Framework for CPU-Manycore Heterogeneous Systems","Lin Cheng","2022","IEEE-TCAD","Future CPU-manycore heterogeneous systems can provide high peak throughput by integrating thousands of simple, independent, energy-efficient cores in a single die. However, there are two key challenges to translating this high peak throughput into improved end-to-end workload performance: 1) manycore co-processors rely on simple hardware putting significant demands on the software programmer and 2) manycore co-processors use in-order cores that struggle to tolerate long memory latencies. To address the manycore programmability challenge, this article presents a dense and sparse tensor processing framework based on PyTorch that enables domain experts to easily accelerate off-the-shelf workloads on CPU-manycore heterogeneous systems. To address the manycore memory latency challenge, we use our extended PyTorch framework to explore the potential for decoupled access/execute (DAE) software and hardware mechanisms. More specifically, we propose two software-only techniques, naïve-software DAE and systolic-software DAE, along with a lightweight hardware access accelerator to further improve area-normalized throughput. We evaluate our techniques using a combination of PyTorch operator microbenchmarking and real-world PyTorch workloads running on a detailed register-transfer-level model of a 128-core manycore architecture. Our evaluation on three real-world dense and sparse tensor workloads suggests these workloads can achieve approximately 2– $6\times $ performance improvement when scaled to a future 2000-core CPU-manycore heterogeneous system compared to an 18-core out-of-order CPU baseline, while potentially achieving higher area-normalized throughput and improved energy efficiency compared to general-purpose graphics processing units.","dblp","Computer Science","8","https://doi.org/10.1109/TCAD.2021.3103825","10.1109/TCAD.2021.3103825","2022-06-01","2026-04-08","keep","","11","tensor, CPU, accelerator, accelerate","High"
"doi:10.1109/TCAD.2022.3199152","","08882cdec9317da7eb6ad03277b4efa5a9bb936c","ReaDy: A ReRAM-Based Processing-in-Memory Accelerator for Dynamic Graph Convolutional Networks","Yu Huang","2022","IEEE-TCAD","Dynamic graph convolutional networks (DGCNs) have emerged as an effective approach to analyzing graph data that is constantly changing. The typical DGCNs incorporate not only graph convolutional networks (GCNs) to extract the structural information but also with recurrent neural networks (RNNs) to capture the temporal information from evolving graph data. These two alternative execution kernels of DGCNs impose unique architecture challenges for both types of kernels to be implemented efficiently. The presence of complex execution patterns of DGCNs renders existing architectures unsuitable. In this article, we present the first DGCN accelerator with an integrated architecture, named ReaDy, to accelerate DGCNs based on emerging PIM-featured ReRAM architectures. ReaDy is novel with an integrated architecture that enables running the GCN and RNN kernels of DGCNs simultaneously. Specifically, ReaDy is equipped with a redundancy-free scheduling mechanism to alleviate intrinsic dynamic irregularity for the GCN kernel, improving hardware utilization. In addition, ReaDy also includes a locality-aware dataflow strategy to exploit the inherent intervertex data locality for the RNN kernel, reducing superfluous data accesses to vertices and weight parameters. In a holistic view, ReaDy further enhances the entire system via an interkernel pipeline to reduce the off-chip accesses of intermediate results, boosting the overall efficiency of DGCNs significantly. Compared to the state-of-the-art software framework, PyGT, running on Intel Xeon E5-2680v4 CPU and NVIDIA Ampere A100 GPU, ReaDy achieves the average speedups of <inline-formula> <tex-math notation=""LaTeX"">$955\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$27.33\times $ </tex-math></inline-formula>, and the average energy savings of 1<inline-formula> <tex-math notation=""LaTeX"">$093\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$80.21\times $ </tex-math></inline-formula>, respectively. In addition, ReaDy outperforms ReFlip-ERA, which is obtained by combining a state-of-the-art GCN accelerator ReFlip and RNN accelerator ERA-LSTM, by an average speedup of <inline-formula> <tex-math notation=""LaTeX"">$8.30\times $ </tex-math></inline-formula> and an average energy saving of <inline-formula> <tex-math notation=""LaTeX"">$7.29\times $ </tex-math></inline-formula>.","dblp","Computer Science","11","https://doi.org/10.1109/TCAD.2022.3199152","10.1109/TCAD.2022.3199152","2022-11-01","2026-04-08","skip","","11","CPU, accelerator, dataflow, accelerate, neural","High"
"doi:10.1109/TCAD.2025.3547275","","d88d0c58ed39c60de8199bb5028bb7427a92daf7","Advancing Neuromorphic Architecture Toward Emerging Spiking Neural Network on FPGA","Yingxue Gao","2025","IEEE-TCAD","Spiking neural networks (SNNs) replace the multiply-and-accumulate operations in traditional artificial neural networks (ANNs) with lightweight mask-and-accumulate operations, achieving greater performance. Existing SNN architectures are primarily designed based on fully-connected or convolutional SNN topologies and still struggle with low task accuracy, limiting their practical applications. Recently, transformer SNN (TSNN) models have shown promise in matching the accuracy of nonspiking ANNs and demonstrated potential application prospects. However, their diverse computation pattern and sophisticated network structure with high computation and memory footprints impede their efficient deployment. Thus, in this work, we move our attention to heterogeneous architecture design and propose SpikeTA, the first neuromorphic hardware accelerator explicitly designed for the TSNN model on FPGA. First, SpikeTA enables parameterizable hardware engines (HEs) designed for the network layers in TSNN, enhancing compatibility between HEs and network layers. Second, SpikeTA optimizes arithmetic operations between binary spikes and synaptic weights by presenting a DSP-efficient addition tree. By analyzing the inherent data characteristics, SpikeTA further introduces a depth-aware buffer management strategy to provide sufficient access ports. Third, SpikeTA employs a streaming dataflow mapping to optimize data transmission granularity and leverages a split-engine dataflow mapping to facilitate pipelined latency balancing. Experimental results demonstrate that SpikeTA achieves significant performance speedups of <inline-formula> <tex-math notation=""LaTeX"">$140.73\times $ </tex-math></inline-formula>–<inline-formula> <tex-math notation=""LaTeX"">$1023.53\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$2.97\times $ </tex-math></inline-formula>–<inline-formula> <tex-math notation=""LaTeX"">$7.29\times $ </tex-math></inline-formula> over architectures running on the AMD EPYC 7542 CPU and NVIDIA A100 GPU, respectively. SpikeTA also outperforms state-of-the-art SNN and Transformer accelerators by <inline-formula> <tex-math notation=""LaTeX"">$2.79\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$2.66\times $ </tex-math></inline-formula> in architecture performance while achieving a peak performance of 28.99 TOPs.","dblp","Computer Science","3","https://doi.org/10.1109/TCAD.2025.3547275","10.1109/TCAD.2025.3547275","2025-09-01","2026-04-08","skip","","11","CPU, accelerator, dataflow, transformer, neural","High"
"doi:10.1109/TCAD.2025.3561719","","86e3c2fe0298e3b85aeeda5a5f4bf1d13eb7298c","SASDenSebLE: A Compact Vision Transformer Inference Architecture With Saturation-Approximate Softmax Dataflow Enabling Sequence-Parallelism Boosted Layer-Fusion Execution","Liu He","2025","IEEE-TCAD","Transformer-based neural networks (NNs) have been dominant in modern AI due to their superior accuracy and generalization over traditional models. However, the quadratic complexity and dataflow challenges of self-attention hinder their efficient deployment on edge devices, especially for latency-sensitive, single-batch inference. Limited data parallelism necessitates both pipeline and tensor parallelism. Specifically, sequence parallelism offers strong scaling potential in domain-specific accelerators (DSAs), but is constrained by the temporal dependencies involved in the max-finding operations of softmax. This work presents SASDenSebLE, a compact, scalable vision Transformer (ViT) inference architecture co-designed with a max-finding-free softmax approximation across micro-architecture, architecture, and algorithm levels. A dense-sparse-hybrid datapath transforms large-value softmax operations into linear projections, enabling layer-fusion. A hierarchical system further improves sequence parallelism without excessive on-chip buffering or off-chip traffic. Experiments show up to <inline-formula> <tex-math notation=""LaTeX"">$2.83\times $ </tex-math></inline-formula>, <inline-formula> <tex-math notation=""LaTeX"">$28.02\times $ </tex-math></inline-formula>, and <inline-formula> <tex-math notation=""LaTeX"">$1.40\times $ </tex-math></inline-formula> speedup over baseline DSAs and a state-of-the-art ViT accelerator design, respectively, with negligible accuracy loss. Demonstration on the camera encoder of a recent bird’s-eye-view model shows up to <inline-formula> <tex-math notation=""LaTeX"">$10.82\times $ </tex-math></inline-formula> speedup over a typical edge GPU.","dblp","Computer Science","0","https://doi.org/10.1109/TCAD.2025.3561719","10.1109/TCAD.2025.3561719","2025-11-01","2026-04-08","skip","","11","tensor, accelerator, dataflow, transformer, AI, neural, inference","High"
"doi:10.1109/TPDS.2021.3129615","2109.03513","ae87657bca571a454248298f072a3afddfafa491","Elastic Significant Bit Quantization and Acceleration for Deep Neural Networks","Cheng Gong","2022","IEEE-TPDS","Quantization has been proven to be a vital method for improving the inference efficiency of deep neural networks (DNNs). However, it is still challenging to strike a good balance between accuracy and efficiency while quantizing DNN weights or activation values from high-precision formats to their quantized counterparts. We propose a new method called elastic significant bit quantization(ESB) that controls the number of significant bits of quantized values to obtain better inference accuracy with fewer resources. We design a unified mathematical formula to constrain the quantized values of the ESB with a flexible number of significant bits. We also introduce a distribution difference aligner (DDA) to quantitatively align the distributions between the full-precision weight or activation values and quantized values. Consequently, ESB is suitable for various bell-shaped distributions of weights and activation of DNNs, thus maintaining a high inference accuracy. Benefitting from fewer significant bits of quantized values, ESB can reduce the multiplication complexity. We implement ESB as an accelerator and quantitatively evaluate its efficiency on FPGAs. Extensive experimental results illustrate that ESB quantization consistently outperforms state-of-the-art methods and achieves average accuracy improvements of 4.78%, 1.92%, and 3.56% over AlexNet, ResNet18, and MobileNetV2, respectively. Furthermore, ESB as an accelerator can achieve 10.95 GOPS peak performance of 1k LUTs without DSPs on the Xilinx ZCU102 FPGA platform. Compared with CPU, GPU, and state-of-the-art accelerators on FPGAs, the ESB accelerator can improve the energy efficiency by up to 65, 11, and 26, respectively.","dblp","Computer Science; Engineering","7","https://doi.org/10.1109/TPDS.2021.3129615","10.1109/TPDS.2021.3129615","2021-09-08","2026-04-08","skip","","11","CPU, accelerator, quantization, neural, inference","High"
"doi:10.1109/TPDS.2023.3279233","","89d6ba89d461134267265982fe6128c57a5c603f","DOPpler: Parallel Measurement Infrastructure for Auto-Tuning Deep Learning Tensor Programs","Damian Borowiec","2023","IEEE-TPDS","The heterogeneity of Deep Learning models, libraries, and hardware poses an important challenge for improving model inference performance. Auto-tuners address this challenge via automatic tensor program optimization towards a target-device. However, auto-tuners incur a substantial time cost to complete given their design necessitates performing tensor program candidate measurements serially within an isolated target-device to minimize latency measurement inaccuracy. In this article we propose DOPpler, a parallel auto-tuning measurement infrastructure. DOPpler allows for considerable auto-tuning speedup over conventional approaches whilst maintaining high-quality tensor program optimization. DOPpler accelerates the auto-tuning process by proposing a parallel execution engine to efficiently execute candidate tensor programs in parallel across the CPU-host and GPU target-device, and overcomes measurement inaccuracy by introducing a high-precision on-device measurement technique when measuring tensor program kernel latency. DOPpler is designed to automatically calculate the optimal degree of parallelism to provision fast and accurate auto-tuning for different tensor programs, auto-tuners and target-devices. Experiment results show that DOPpler reduces total auto-tuning time by 50.5% on average whilst achieving optimization gains equivalent to conventional auto-tuning infrastructure.","dblp","Computer Science","4","https://doi.org/10.1109/TPDS.2023.3279233","10.1109/TPDS.2023.3279233","2023-07-01","2026-04-08","keep","","11","tensor, CPU, on-device, deep learning, inference","High"
"doi:10.1109/TPDS.2023.3322037","","52cd41d28f4066333e5083aa3a8f20ca7bb224e3","Design and Implementation of Deep Learning 2D Convolutions on Modern CPUs","Vasilios I. Kelefouras","2023","IEEE-TPDS","In this article, a new method is provided for accelerating the execution of convolution layers in Deep Neural Networks. This research work provides the theoretical background to efficiently design and implement the convolution layers on x86/x64 CPUs, based on the target layer parameters, quantization level and hardware architecture. The proposed work is general and can be applied to other processor families too, e.g., Arm. The proposed work achieves high speedup values over the state of the art, which is Intel oneDNN library, by applying compiler optimizations, such as vectorization, register blocking and loop tiling, in a more efficient way. This is achieved by developing an analytical modelling approach for finding the optimization parameters. A thorough experimental evaluation has been applied on two Intel CPU platforms, for DenseNet-121, ResNet-50 and SqueezeNet (including 112 different convolution layers), and for both FP32 and int8 input/output tensors (quantization). The experimental results show that the convolution layers of the aforementioned models are executed from <inline-formula><tex-math notation=""LaTeX"">$x1.1$</tex-math><alternatives><mml:math><mml:mrow><mml:mi>x</mml:mi><mml:mn>1</mml:mn><mml:mo>.</mml:mo><mml:mn>1</mml:mn></mml:mrow></mml:math><inline-graphic xlink:href=""kelefouras-ieq1-3322037.gif""/></alternatives></inline-formula> up to <inline-formula><tex-math notation=""LaTeX"">$x7.2$</tex-math><alternatives><mml:math><mml:mrow><mml:mi>x</mml:mi><mml:mn>7</mml:mn><mml:mo>.</mml:mo><mml:mn>2</mml:mn></mml:mrow></mml:math><inline-graphic xlink:href=""kelefouras-ieq2-3322037.gif""/></alternatives></inline-formula> times faster.","dblp","Computer Science","6","https://doi.org/10.1109/TPDS.2023.3322037","10.1109/TPDS.2023.3322037","2023-12-01","2026-04-08","keep","","11","CPU, quantization, INT8, neural, deep learning","High"
"doi:10.1109/TPDS.2024.3420441","","cd2fd5eee5938c2d1f622f9734cfa26f58fcb396","Acceleration of Multi-Body Molecular Dynamics With Customized Parallel Dataflow","Quan Deng","2024","IEEE-TPDS","FPGAs are drawing increasing attention in resolving molecular dynamics (MD) problems, and have already been applied in problems such as two-body potentials, force fields composed of these potentials, etc. Competitive performance is obtained compared with traditional counterparts such as CPUs and GPUs. However, as far as we know, FPGA solutions for more complex and real-world MD problems, such as multi-body potentials, are seldom to be seen. This work explores the prospects of state-of-the-art FPGAs in accelerating multi-body potential. An FPGA-based accelerator with customized parallel dataflow that features multi-body potential computation, motion update, and internode communication is designed. Major contributions include: (1) parallelization applied at different levels of the accelerator; (2) an optimized dataflow mixing atom-level pipeline and cell-level pipeline to achieve high throughput; (3) a mixed-precision method using different precision at different stages of simulations; and (4) a communication-efficient method for internode communication. Experiments show that, our single-node accelerator is over 2.7× faster than an 8-core CPU design, performing 20.501 ns/day on a 55,296-atom system for the Tersoff simulation. Regarding power efficiency, our accelerator is 28.9× higher than I7-11700 and 4.8× higher than RTX 3090 when running the same test case.","dblp","Computer Science","3","https://doi.org/10.1109/TPDS.2024.3420441","10.1109/TPDS.2024.3420441","2024-12-01","2026-04-08","skip","","11","CPU, accelerator, dataflow, mixed-precision","High"
"doi:10.1109/TPDS.2026.3664114","","06c5a72b3703d49b3f938871ce16253628787da9","mtGEMM: An Efficient GEMM Library for Modern Multi-Core DSPs","Jianbin Fang","2026","IEEE-TPDS","The General Matrix Multiplication (GEMM) is a crucial subprogram in high-performance computing (HPC). With the increasing importance of power and energy consumption, modern Digital Signal Processors (DSPs) are being integrated into general-purpose HPC systems. However, due to architecture disparities, traditional optimizations for CPUs and GPUs are not easily applicable to modern DSPs. This paper shares our experience of optimizing the GEMM operation using a CPU-DSP platform as a case study. Our work employs a set of strategies to improve the performance and scalability of GEMM. These strategies focus on developing micro-kernels based on heterogeneous on-chip memory, addressing the memory access bottleneck in multi-core parallelism, and facilitating efficient transpose-GEMM. These approaches, collectively referred to as an efficient and practical library (a.k.a. mtGEMM), maximize computational capabilities and bandwidth utilization of multi-core DSPs, while achieving high performance for variously-shaped GEMMs. Our experimental results demonstrate that mtGEMM can attain between 92% and 96% of the hardware peak, with the multi-core scalability being almost linear.","dblp","Computer Science","0","https://doi.org/10.1109/TPDS.2026.3664114","10.1109/TPDS.2026.3664114","2026-04-01","2026-04-08","skip","","11","GEMM, CPU, matrix","High"
"doi:10.1109/TVLSI.2023.3282046","2303.07470","bd5c24ec7d3c91648fb0beec6508a5302823f97b","X-Former: In-Memory Acceleration of Transformers","Shrihari Sridharan","2023","IEEE-TVLSI","Transformers have achieved great success in a wide variety of natural language processing (NLP) tasks due to the self-attention mechanism, which assigns an importance score for every word relative to other words in a sequence. However, these models are very large, often reaching hundreds of billions of parameters, and therefore require a large number of dynamic random access memory (DRAM) accesses. Hence, traditional deep neural network (DNN) accelerators such as graphical processing units (GPUs) and tensor processing units (TPUs) face limitations in processing Transformers efficiently. In-memory accelerators based on nonvolatile memory (NVM) promise to be an effective solution to this challenge, since they provide high storage density while performing massively parallel matrix–vector multiplications (MVMs) within memory arrays. However, attention score computations, which are frequently used in Transformers unlike convolutional neural networks (CNNs) and recurrent neural network (RNNs), require MVMs where both the operands change dynamically for each input. As a result, conventional NVM-based accelerators incur high write latency and write energy when used for Transformers and further suffer from the low endurance of most NVM technologies. To address these challenges, we present X-Former, a hybrid in-memory hardware accelerator that consists of both NVM and CMOS processing elements to execute transformer workloads efficiently. To improve the hardware utilization of X-Former, we also propose a sequence blocking dataflow, which overlaps the computations of the two processing elements and reduces execution time. Across several benchmarks, we show that X-Former achieves up to <inline-formula> <tex-math notation=""LaTeX"">$69.8\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$13\times $ </tex-math></inline-formula> improvements in latency and energy over a NVIDIA GeForce GTX 1060 GPU and up to <inline-formula> <tex-math notation=""LaTeX"">$24.1\times $ </tex-math></inline-formula> and <inline-formula> <tex-math notation=""LaTeX"">$7.95\times $ </tex-math></inline-formula> improvements in latency and energy over a state-of-the-art in-memory NVM accelerator.","dblp","Computer Science","64","https://doi.org/10.1109/TVLSI.2023.3282046","10.1109/TVLSI.2023.3282046","2023-03-13","2026-04-08","skip","","11","tensor, accelerator, dataflow, transformer, matrix, vector, neural","High"
"doi:10.1109/TVLSI.2023.3305569","","002431a77880b796a620db6c529f7586e6a659b9","An Efficient Training Accelerator for Transformers With Hardware-Algorithm Co-Optimization","Haikuo Shao","2023","IEEE-TVLSI","Transformers have achieved significant success in deep learning, and training Transformers efficiently on resource-constrained platforms has been attracting continuous attention for domain adaptions and privacy concerns. However, deploying Transformers training on these platforms is still challenging due to its dynamic workloads, intensive computations, and massive memory accesses. To address these issues, we propose an Efficient Training Accelerator for TRansformers (TRETA) through a hardware-algorithm co-optimization strategy. First, a hardware-friendly mixed-precision training algorithm is presented based on a compact and efficient data format, which significantly reduces the computation and memory requirements. Second, a flexible and scalable architecture is proposed to achieve high utilization of computing resources when processing arbitrary irregular general matrix multiplication (GEMM) operations during training. These irregular GEMMs lead to severe under-utilization when simply mapped on traditional systolic architectures. Third, we develop training-oriented architectures for the crucial Softmax and layer normalization functions in Transformers, respectively. These area-efficient modules have unified and flexible microarchitectures to meet various computation requirements of different training phases. Finally, TRETA is implemented under Taiwan Semiconductor Manufacturing Company (TSMC) 28-nm technology and evaluated on multiple benchmarks. The experimental results show that our training framework achieves the same accuracy as the full precision baseline. Moreover, TRETA can achieve 14.71 tera operations per second (TOPS) and 3.31 TOPS/W in terms of throughput and energy efficiency, respectively. Compared with prior arts, the proposed design shows 1.4– $24.5\times $ speedup and 1.5– $25.4\times $ energy efficiency improvement.","dblp","Computer Science","19","https://doi.org/10.1109/TVLSI.2023.3305569","10.1109/TVLSI.2023.3305569","2023-11-01","2026-04-08","skip","","11","GEMM, accelerator, mixed-precision, matrix, deep learning","High"
"doi:10.1109/IPDPS64566.2025.00028","2410.14952","33c02c5c38656a7b2cbb3723269bff3af590e356","Accelerate Coastal Ocean Circulation Model with AI Surrogate","Zelin Xu","2025","IPDPS","Nearly 900 million people live in low-lying coastal zones around the world and bear the brunt of impacts from more frequent and severe hurricanes and storm surges. Oceanographers simulate ocean current circulation along the coasts to develop early warning systems that save lives and prevent loss and damage to property from coastal hazards. Traditionally, such simulations are conducted using coastal ocean circulation models such as the Regional Ocean Modeling System (ROMS), which usually runs on an HPC cluster with multiple CPU cores. However, the process is time-consuming and energy expensive. While coarse-grained ROMS simulations offer faster alternatives, they sacrifice detail and accuracy, particularly in complex coastal environments. Recent advances in deep learning and GPU architecture have enabled the development of faster AI (neural network) surrogates. This paper introduces an AI surrogate based on a 4D Swin Transformer to simulate coastal tidal wave propagation in an estuary for both hindcast and forecast (up to 12 days). Our approach not only accelerates simulations but also incorporates a physics-based constraint to detect and correct inaccurate results, ensuring reliability while minimizing manual intervention. We develop a fully GPU-accelerated workflow, optimizing the model training and inference pipeline on NVIDIA DGX-2 A100 GPUs. Our experiments demonstrate that our AI surrogate reduces the time cost of 12-day forecasting of traditional ROMS simulations from 9,908 seconds (on 512 CPU cores) to 22 seconds (on one A100 GPU), achieving over 450$\times$ speedup while maintaining high-quality simulation results. This work contributes to oceanographic modeling by offering a fast, accurate, and physically consistent alternative to traditional simulation models, particularly for real-time forecasting in rapid disaster response.","dblp","Computer Science; Physics","1","https://doi.org/10.1109/IPDPS64566.2025.00028","10.1109/IPDPS64566.2025.00028","2024-10-19","2026-04-08","skip","","11","CPU, transformer, AI, accelerate, neural, deep learning, inference","High"
